"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"1443","2016","20-35","male","Netherlands",NA,"No","Yes","No","Yes","Rarely","500-1000","No","Yes","No","No","No","No","Yes","Very easy","No","No","Maybe","Yes","No","No","Maybe","No"
"1444","2016","35-65","male","United States of America","Ohio","No","Yes","Yes","Yes","Rarely","26-100","No","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","Maybe","No","Maybe","Maybe","Maybe","Maybe","Yes","No"
"1445","2016","20-35","male","Denmark",NA,"No","No","No","No","Never","1-5","Sometimes","Yes","No","No","No","No","No","Somewhat easy","No","No","Maybe","Yes","Maybe","Yes","No","No"
"1446","2016","35-65","male","United States of America","California","No","Maybe","Yes","Yes","Sometimes","100-500","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1447","2016","20-35","female","United States of America","California","No","Yes","No","No","Never","100-500","No","Yes","Yes","Yes","Maybe","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","No"
"1448","2016","35-65","male","United States of America","Iowa","No","No","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","No","No","Maybe","I don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1449","2016","35-65","male","United States of America","California","No","No","Yes","Yes","Never","500-1000","Sometimes","Yes","Yes","No","No","Maybe","I don't know","Very easy","Maybe","No","Maybe","Maybe","No","Yes","Maybe","No"
"1450","2016","20-35","male","United States of America","Washington","No","Yes","Yes","Yes","Rarely","500-1000","Yes","Yes","Yes","Maybe","Maybe","Yes","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","Maybe","Maybe","Yes","No"
"1451","2016","20-35","male","Belgium",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1452","2016","20-35","male","Germany",NA,"No","Yes","No","No","Never","26-100","Sometimes","Yes","No","No","No","No","I don't know","Neither easy nor difficult","No","No","No","No","No","Maybe","Maybe","No"
"1453","2016","35-65","male","United Kingdom",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1454","2016","35-65","female","United States of America","Connecticut","No","No","Yes","Yes","Sometimes","1000+","Sometimes","Yes","Yes","Yes","No","No","I don't know","Somewhat difficult","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Maybe","No"
"1455","2016","20-35","male","United Kingdom",NA,"No","Maybe","Yes","Yes","Sometimes","26-100","No","Yes","No","Maybe","No","No","I don't know","Somewhat easy","Maybe","No","Yes","Yes","No","Yes","No","No"
"1456","2016","20-35","male","Sweden",NA,"No","Yes","Yes","Yes","Sometimes","100-500","Sometimes","Yes","Maybe","No","No","No","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"1457","2016","35-65","male","United Kingdom",NA,"Yes","Yes","Yes","Yes","Often",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"1458","2016","20-35","male","United States of America","California","No","Yes","Yes","Yes","Rarely","500-1000","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Neither easy nor difficult","Maybe","No","Yes","Maybe","No","Yes","Yes","No"
"1459","2016","35-65","male","United States of America","Ohio","No","Yes","Yes","Yes","Sometimes","1000+","Sometimes","Yes","Yes","Yes","No","Yes","I don't know","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","No"
"1460","2016","20-35","female","United States of America","Texas","No","Yes","No","No","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","Maybe","No","Maybe","Yes","No","Maybe","Yes","No"
"1461","2016","20-35","male","United Kingdom",NA,"No","No","No","Yes","Never","26-100","Yes","Yes","Maybe",NA,"No","Maybe","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Maybe","No"
"1462","2016","20-35","male","Russia",NA,"No","No","No","Yes","Never","500-1000","Sometimes","Yes","Maybe","No","No","Maybe","Yes","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"1463","2016","20-35","trans","United States of America","California","No","Yes","Yes","Yes","Sometimes","500-1000","Sometimes","Yes","Yes","Yes","No","Yes","I don't know","Somewhat easy","No","No","Yes","Yes","Yes","No","No","Yes"
"1464","2016","20-35","male","United States of America","Minnesota","No","No","No","No","Sometimes","100-500","Yes","Yes","Maybe","Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","Maybe","Yes","No","Yes","Yes","No"
"1465","2016","20-35","male","United Kingdom",NA,"No","No","No","No","Never","6-25","Sometimes","Yes",NA,NA,"No","No","No","Somewhat easy","No","No","Maybe","Maybe","Maybe","Maybe","Yes","No"
"1466","2016","20-35","male","Sweden",NA,"No","Yes","No","No","Sometimes","500-1000","Yes","Yes","Maybe","No","Yes","Maybe","I don't know","Somewhat easy","Maybe","No","Yes","Maybe","No","Yes","Maybe","No"
"1467","2016","20-35","male","United States of America","Colorado","No","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Maybe","No","No","No","I don't know","Somewhat difficult","Maybe","No","No","No","No","No","Maybe","No"
"1468","2016","35-65","male","United States of America","Indiana","No","Yes","Yes","Yes","Rarely","6-25","Yes","Yes","No","No","No","No","I don't know","Somewhat difficult","Yes","No","No","No","Maybe","Yes","Maybe","No"
"1469","2016","35-65","male","United Kingdom",NA,"No","No","No","No","Never","100-500","Yes","Yes","Yes","Maybe","No","Yes","I don't know","Somewhat easy","No","No","Maybe","Maybe","Maybe","Maybe","No","No"
"1470","2016","20-35","male","Germany",NA,"No","No","No","No","Never","500-1000","Sometimes","Yes","No","No","No","No","I don't know","Neither easy nor difficult","No","No","Maybe","Maybe","No","No","Yes","No"
"1471","2016","35-65","male","United States of America","South Dakota","No","Yes","Yes","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","Maybe","Maybe","Yes","Somewhat easy","No","No","Maybe","Yes","Maybe","Maybe","Yes","No"
"1472","2016","20-35","female","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","1-5","Sometimes","Yes","Yes","No","No","No","I don't know","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Maybe","No"
"1473","2016","35-65","male","Russia",NA,"No","No","No","No","Often","100-500","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Don't know","Maybe","Maybe","No","Maybe","No","Maybe","No","No"
"1474","2016","20-35","male","Russia",NA,"No","No","No","No","Never","500-1000","Sometimes","Yes","Maybe","No","No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","No","Maybe","Maybe","Yes","Yes","No"
"1475","2016","20-35","male","United States of America","Nevada","No","No","No","Yes","Never","6-25","Yes","Yes","Maybe","No","No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","No","No","Maybe","Maybe","Yes","No"
"1476","2016","20-35","male","United States of America","California","No","No","No","No","Never","500-1000","Sometimes","Yes","Maybe","No","Maybe","Maybe","I don't know","Don't know","Maybe","Maybe","Maybe","Maybe","No","Maybe","No","No"
"1477","2016","20-35","male","Belgium",NA,"No","No","No","No","Never","26-100","Sometimes","Yes","No",NA,"No","No","I don't know","Somewhat easy","No","No","Maybe","Maybe","Maybe","Yes","Yes","No"
"1478","2016","20-35","male","Russia",NA,"No","No","No","No","Never","500-1000","No","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","No","No","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"1479","2016","20-35","male","Russia",NA,"No","No","No","Yes","Rarely","1000+","Sometimes","Yes","No","No","No","No","No","Somewhat easy","Yes","No","No","No","No","Yes","No","No"
"1480","2016","20-35","male","Denmark",NA,"No","Maybe","Yes","Yes","Never","26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"1481","2016","35-65","male","Canada",NA,"No","Yes","No","No","Never","26-100","Sometimes","Yes","Yes","No","No","No","I don't know","Don't know","Maybe","No","Maybe","No","Maybe","Maybe","Yes","No"
"1482","2016","20-35","male","United States of America","California","No","No","No","No","Never","100-500","No","Yes","Maybe","No","No","Maybe","I don't know","Somewhat easy","No","No","Maybe","Yes","Maybe","Maybe","No","No"
"1483","2016","20-35","female","Spain",NA,"No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes",NA,NA,"Yes","No","Yes","Somewhat easy","Maybe","Maybe","Yes","Yes","No","No","Maybe","No"
"1484","2016","20-35","male","United Kingdom",NA,"No","Maybe","No","No","Never","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"1485","2016","20-35","female","United States of America","Hawaii","No","Yes","No","No","Never","500-1000","Yes","Yes","Yes","Maybe","No","Maybe","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","No","No","Yes","No"
"1486","2016","20-35","male","France",NA,"No","Yes","Yes","Yes","Never","26-100","Sometimes","Yes","Maybe","No","No","No","I don't know","Somewhat easy","Maybe","Maybe","No","No","No","Maybe","Maybe","Yes"
"1487","2016","20-35","male","India",NA,"No","No","No","No","Never","26-100","Yes","Yes","No","Maybe","No","No","No","Somewhat easy","Maybe","No","Maybe","No","Maybe","Maybe","Yes","No"
"1488","2016","20-35","male","United States of America","Florida","No","Maybe","No","No","Often","26-100","Sometimes","Yes","Yes","Yes","No","No","I don't know","Neither easy nor difficult","Maybe","No","Yes","Yes","Maybe","Yes","No","No"
"1489","2016","20-35","female","United States of America","California","No","Yes","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","Yes","I don't know","Somewhat difficult","Maybe","Maybe","No","No","No","No","Maybe","Yes"
"1490","2016","20-35","female","United States of America","California","No","Maybe","Yes","Yes","Never","26-100","Sometimes","Yes","Maybe","No","No","Yes","No","Somewhat difficult","Maybe","Maybe","No","No","No","No","No","No"
"1491","2016","20-35","male","United States of America","Nebraska","No","Yes","No","Yes","Never","1000+","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Maybe","Yes","Yes","Yes","Yes","No"
"1492","2016","20-35","male","Germany",NA,"No","No","No","No","Never","500-1000","Sometimes","Yes","Yes","Maybe","No","No","Yes","Very easy","No","No","No","No","Maybe","Yes","Yes","No"
"1493","2016","35-65","female","United States of America","Maine","No","Yes","No","No","Never","500-1000","Yes","Yes","Yes","Yes","Maybe","Maybe","Yes","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"1494","2016","35-65","male","United States of America","Missouri","No","Yes","Yes","Yes","Never","1000+","Sometimes","Yes","Yes","Yes","Yes","Yes","No","Very difficult","Yes","No","Maybe","No","No","No","No","No"
"1495","2016","20-35","male","United States of America","Arizona","No","Yes","No","No","Never","26-100","Sometimes","Yes","Yes","Yes","No","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"1496","2016","20-35","male","France",NA,"Yes","Maybe","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"1497","2016","20-35","male","Russia",NA,"No","No","No","No","Never","100-500","No","Yes","No","No","No","Maybe","I don't know","Very easy","Maybe","No","No","No","Yes","Maybe","Maybe","No"
"1498","2016","20-35","male","United States of America","California","Yes","Yes","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1499","2016","20-35","male","Germany",NA,"No","No","No","Yes","Never","100-500","Sometimes","Yes","No","No","No","No","I don't know","Very easy","Maybe","No","Maybe","Maybe","Yes","Maybe","Maybe","No"
"1500","2016","20-35","male","Germany",NA,"No","Maybe","No","Yes","Rarely","100-500","No","Yes",NA,"Maybe","Yes","No","I don't know","Neither easy nor difficult","Yes","Maybe","No","No","No","Maybe","Yes","No"
"1501","2016","20-35","male","United States of America","Oklahoma","No","No","No","Yes","Rarely","6-25","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Somewhat easy","Maybe","No","Yes","Maybe","Maybe","Maybe","No","No"
"1502","2016","20-35","female","United Kingdom",NA,"Yes","Yes","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"1503","2016","20-35","male","Germany",NA,"No","Maybe","No","No","Never","500-1000","Yes","Yes","Maybe","Maybe","No","Maybe","I don't know","Very easy","No","No","No","Maybe","No","No","Maybe","No"
"1504","2016","20-35","male","Germany",NA,"Yes","No","No","Yes","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1505","2016","35-65","female","United States of America","New York","No","Maybe","Yes","Yes","Sometimes","6-25","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Neither easy nor difficult","Maybe","Maybe","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"1506","2016","35-65","male","United Kingdom",NA,"No","No","Yes","Yes","Sometimes","1000+","Sometimes","Yes",NA,NA,"Yes","Yes","Yes","Very easy","Yes","No","Maybe","Maybe","No","Maybe","Yes","No"
"1507","2016","20-35","female","United States of America","Wisconsin","No","Yes","Yes","Yes","Sometimes","6-25","Yes","Yes","No",NA,"No","No","I don't know","Somewhat easy","No","No","Maybe","Yes","No","No","Yes","No"
"1508","2016","35-65","male","United States of America","Arizona","No","No","No","Yes","Never","1000+","No","No","No","Maybe","No","Maybe","I don't know","Somewhat difficult","Maybe","Maybe","No","No","No","No","No","No"
"1509","2016","20-35","male","United States of America","California","No","Yes","Yes","Yes","Often","500-1000","No","Yes","Yes","Yes","No","Yes","I don't know","Don't know","Maybe","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"1510","2016","20-35","female","United States of America",NA,"No","Yes","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","Maybe","No","Maybe","No","Maybe","No","No"
"1511","2016","35-65","female","Canada",NA,"No","Maybe","Yes","Yes","Never","500-1000","Yes","Yes","Yes","Maybe","No","Yes","I don't know","Don't know","Maybe","No","No","No","No","Yes","Maybe","Yes"
"1512","2016","20-35","female","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","I don't know","Somewhat easy","No","No","Maybe","Yes","No","No","Yes","No"
"1513","2016","20-35","male","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Yes","No","Yes","Neither easy nor difficult","Maybe","Maybe","Maybe","Maybe","No","Maybe","No","Yes"
"1514","2016","20-35","male","United States of America","Illinois","Yes","Yes","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"1515","2016","35-65","male","Mexico",NA,"No","Yes","No","No","Never","1-5","Sometimes","No","No","Yes","Yes","No","No","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","No","No"
"1516","2016","20-35","male","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Maybe","Maybe","Maybe","Maybe","Yes","Yes"
"1517","2016","35-65","male","United States of America","Michigan","No","No","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Maybe","Maybe","Maybe","I don't know","Somewhat easy","No","No","Maybe","Yes","No","No","Yes","No"
"1518","2016","35-65","female","United States of America","California","No","Yes","Yes","Yes","Sometimes","500-1000","Sometimes","Yes","Yes","Yes","No","Maybe","I don't know","Neither easy nor difficult","Maybe","No","Maybe","No","No","Yes","Maybe","No"
"1519","2016","20-35","male","United States of America","Michigan","No","Yes","No","Yes","Never","26-100","Sometimes","Yes","Yes","Maybe","No","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"1520","2016","20-35","male","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Maybe","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"1521","2016","20-35","female","United States of America","Michigan","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","No","Yes","Yes","Yes","Neither easy nor difficult","No","No","Maybe","Yes","No","No","No","No"
"1522","2016","35-65","male","Canada",NA,"No","No","No","No","Sometimes","1000+","Sometimes","No","Yes","Yes","Yes","Yes","Yes","Neither easy nor difficult","Maybe","Maybe","Maybe","Maybe","No","Maybe","Yes","Yes"
"1523","2016","35-65","female","United States of America","Washington","No","Yes","Yes","Yes","Never","1000+","Sometimes","Yes","Yes","Yes","No","Yes","I don't know","Neither easy nor difficult","Maybe","No","Maybe","Yes","No","No","Maybe","No"
"1524","2016","20-35","male","United States of America","Texas","No","No","No","No","Never","100-500","Yes","Yes","Yes","Yes","Yes","Yes","I don't know","Somewhat difficult","Yes","Maybe","Maybe","No","No","No","No","No"
"1525","2016","35-65","male","United Kingdom",NA,"No","No","No","No","Never","26-100","No","Yes","Maybe","No","No","No","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"1526","2016","20-35","female","United States of America","Michigan","No","Yes","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Maybe","Yes","Maybe","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","No","Maybe","No","No"
"1527","2016","20-35","female","United States of America","Michigan","No","Yes","No","No","Sometimes","26-100","Sometimes","Yes","Yes","Yes","Maybe","Yes","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1528","2016","20-35","female","United Kingdom",NA,"No","Yes","Yes","Yes","Often","100-500","Sometimes","Yes","No","No","No","No","I don't know","Very difficult","Yes","Maybe","No","No","No","Yes","No","Yes"
"1529","2016","20-35","female","United States of America","Michigan","No","No","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Yes","No","Yes","Yes","Somewhat easy","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"1530","2016","20-35","male","Germany",NA,"No","Yes","Yes","Yes","Never","6-25","Yes","Yes","Maybe","Yes","No","No","I don't know","Somewhat easy","No","No","No","Maybe","Maybe","No","Yes","Yes"
"1531","2016","35-65","male","United States of America","Michigan","No","Yes","No","No","Rarely","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"1532","2016","35-65","male","United States of America","Washington","No","No","Yes","Yes","Sometimes","1000+","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1533","2016","35-65","male","United States of America","Michigan","No","Maybe","No","No","Never","26-100","No","Yes","Yes","Maybe","Maybe","Yes","I don't know","Very easy","No","No","Maybe","Maybe","No","No","Yes","No"
"1534","2016","35-65","male","United Kingdom",NA,"Yes","Yes","No","No","Sometimes",NA,"No",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1535","2016","20-35","male","United States of America","Michigan","No","Maybe","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","No","I don't know","Very difficult","Maybe","Maybe","Maybe","Maybe","No","Yes","No","No"
"1536","2016","35-65","male","United States of America","Kansas","No","Maybe","No","No","Never","100-500","No","No","Maybe","Maybe","No","Yes","I don't know","Very difficult","Yes","Yes","No","Maybe","Maybe","Yes","No","Yes"
"1537","2016","20-35","male","United States of America","Washington","No","No","Yes","Yes","Never","1000+","Yes","Yes","Yes","Maybe","Maybe","Maybe","I don't know","Neither easy nor difficult","No","No","Yes","No","Maybe","Maybe","Maybe","No"
"1538","2016","35-65","male","United States of America","Washington","Yes","Yes","No","No","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"1539","2016","20-35","female","United States of America","California","No","Yes","No","No","Never","26-100","Sometimes","Yes","Yes","No","Yes","Maybe","Yes","Very difficult","Maybe","Maybe","Maybe","No","Maybe","Maybe","Maybe","No"
"1540","2016","20-35","male","United States of America","Florida","No","Yes","No","No","Never","1000+","Yes","Yes","Yes","Maybe","Maybe","Yes","I don't know","Somewhat easy","No","No","No","Maybe","No","Maybe","Maybe","No"
"1541","2016","20-35","male","United States of America","California","No","No","Yes","Yes","Never","100-500","Sometimes","Yes","Yes","Yes","No","No","I don't know","Don't know","No","No","Maybe","Maybe","No","No","Maybe","No"
"1542","2016","0-20","female","United States of America","California","No","Yes","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","No","No","I don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
"1543","2016","35-65","male","Germany",NA,"Yes","Yes","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1544","2016","35-65","male","Australia",NA,"No","Maybe","Yes","Yes","Sometimes","100-500","Sometimes","No","No",NA,"No","Yes","I don't know","Neither easy nor difficult","Yes","No","Maybe","Maybe","No","No","Maybe","No"
"1545","2016","20-35","male","United States of America","California","No","Yes","No","No","Sometimes","100-500","No","Yes","Maybe","No","No","Maybe","I don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","Maybe","No"
"1546","2016","35-65","female","United States of America","Oregon","No","Yes","Yes","Yes","Sometimes","100-500","Yes","Yes","Yes","No","No","No","I don't know","Very easy","Maybe","No","Maybe","Maybe","No","Yes","No","Yes"
"1547","2016","20-35","male","United States of America","California","No","Maybe","No","No","Never","500-1000","Sometimes","Yes","Maybe","Maybe","No","Yes","I don't know","Neither easy nor difficult","No","No","No","Yes","Yes","Yes","Yes","No"
"1548","2016","35-65","male","United States of America","Virginia","No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes","No","No","No","No","No","Somewhat difficult","Yes","Maybe","No","No","No","No","No","No"
"1549","2016","20-35","male","Germany",NA,"No","Yes","No","No","Never","500-1000","Sometimes","Yes","Maybe","No","No","No","I don't know","Somewhat easy","No","No","No","Maybe","Maybe","Maybe","Maybe","No"
"1550","2016","20-35","male","Netherlands",NA,"No","No","No","No","Never","6-25","No","Yes","No","No","No","No","No","Don't know","Maybe","Maybe","No","No","Maybe","Maybe","No","Yes"
"1551","2016","20-35","trans","United Kingdom",NA,"No","Maybe","Yes","Yes","Rarely","26-100","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Don't know","No","No","Maybe","Maybe","No","Yes","Maybe","No"
"1552","2016","20-35","male","United Kingdom",NA,"No","Yes","No","No","Rarely","26-100","No","Yes","Maybe","No","Yes","Maybe","I don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"1553","2016","20-35","male","United Kingdom",NA,"Yes","Maybe","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"1554","2016","35-65","female","United States of America","New Jersey","No","Yes","Yes","Yes","Never","100-500","Sometimes","Yes","Maybe","No","No","No","I don't know","Don't know","Yes","Yes","No","No","No","No","Maybe","No"
"1555","2016","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","100-500","Sometimes","Yes","No","No","No","No","I don't know","Very easy","No","No","Maybe","Maybe","No","Maybe","Maybe","No"
"1556","2016","20-35","male","United Kingdom",NA,"Yes","Yes","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1557","2016","35-65","female","Australia",NA,"No","Yes","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","Maybe","No","No","Yes","Very easy","No","No","Maybe","Maybe","Maybe","Maybe","Yes","No"
"1558","2016","20-35","female","Switzerland",NA,"No","Yes","Yes","Yes","Never","100-500","Sometimes","No","Yes","Maybe","Yes","Yes","I don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"1559","2016","20-35","male","United Kingdom",NA,"No","No","No","No","Never","1000+","Sometimes","No","Maybe",NA,"No","No","I don't know","Neither easy nor difficult","No","No","Maybe","Maybe","No","No","Maybe","No"
"1560","2016","20-35","trans","United Kingdom",NA,"No","Maybe","No","No","Never","6-25","No","Yes",NA,NA,"No","No","No","Somewhat difficult","No","No","No","Yes","Maybe","Maybe","Maybe","No"
"1561","2016","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","500-1000","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1562","2016","20-35",NA,"United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","1000+","Sometimes","No",NA,NA,"No","No","I don't know","Somewhat easy","Maybe","No","Yes","Yes","Maybe","Maybe","No","No"
"1563","2016","35-65","male","Australia",NA,"No","No","Yes","Yes","Sometimes","1-5","Sometimes","No","No","Maybe","No","No","I don't know","Very difficult","Maybe","Maybe","Maybe","Maybe","Maybe","Yes","No","Yes"
"1564","2016","35-65","female","Australia",NA,"Yes","Yes","Yes","Yes","Often",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1565","2016","35-65","male","Spain","New York","No","No","No","Yes","Never","100-500","Yes","Yes","Maybe","Maybe","No","Maybe","Yes","Don't know","Maybe","No","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"1566","2016","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","1-5","No","Yes","No","No","Maybe","No","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","Maybe","Maybe","Yes","No"
"1567","2016","20-35","female","Russia",NA,"No","No","No","No","Never","500-1000","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Very easy","No","No","Maybe","Maybe","No","No","Yes","No"
"1568","2016","35-65","male","Canada","New York","Yes","No","Yes","Yes","Often",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1569","2016","35-65","male","Australia",NA,"Yes","Yes","Yes","Yes","Often",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"1570","2016","20-35","female","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","6-25","No","Yes","Maybe","No","No","Yes","I don't know","Neither easy nor difficult","Maybe","No","No","Maybe","No","No","Yes","No"
"1571","2016","20-35","male","United Kingdom",NA,"Yes","Yes","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1572","2016","20-35","male","United Kingdom",NA,"No","No","No","No","Never","100-500","Sometimes","Yes","Yes","Maybe","Yes","No","I don't know","Very easy","No","No","Maybe","Maybe","No","No","Yes","No"
"1573","2016","20-35","male","United States of America","Illinois","No","Yes","Yes","Yes","Never","6-25","Yes","Yes",NA,NA,"No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","Maybe","Maybe","No","Maybe","Yes","No"
"1574","2016","20-35","male","Norway",NA,"No","No","No","Yes","Never","26-100","Sometimes","Yes","No","Maybe","Yes","No","Yes","Very easy","No","No","Maybe","Yes","No","Maybe","Yes","No"
"1575","2016","20-35","female","United States of America","Washington","Yes","Yes","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"1576","2016","35-65","male","United States of America","Indiana","No","No","No","No","Never","26-100","Sometimes","No","Maybe","No","No","No","I don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
